track,score,date,race,ml odds rank,score rank,odds rank,claimed last rank,post position,last 3 purse adv,distance worked rank,days since last race rank,trainer jock combo rank,trainer jock combo adv,trainer jock roi rank,trainer jock roi adv,avg turn time rank,avg turn time adv,current race type,distance,distance difference,days since last race,last finish,surface,program number,horse name,trainer,jockey,impr decl finish,imprv decl speed,weight last race,weight,last purse rank,last purse adv,class difference,lifetime earnings rank,lifetime earnings adv,ml odds current race,off odds current race,speed last race rank,speed last race adv,win % rank,win % adv,avg earnings distance rank,avg earnings distance adv,in the money rank,in the money adv,horses beaten rank,horses beaten adv,best speed last 3 rank,best speed last 3 adv,avg speed last 3 rank,avg speed last 3 adv,best lifetime speed rank,best lifetime speed adv,best speed track rank,best speed track adv,best speed distance rank,best speed distance adv,avg 2 of 3 speed rank,avg 2 of 3 speed adv,win payoff,place payoff,show payoff,finish position
MTH,//120,20160813,1,6,4,4,,5,10.5,1,1,2,0,2,0,8,0,Claiming,6,0,487,5,dirt,5,ALL UP,SEREY JUAN,ZAYAS JONATHAN,2,0,121,124,1,11.8,-0.15,1,15.3,6,7.9,2,0,3,0,1,39.4,2,0,4,0,1,5.7,1,0,4,0,2,0,4,0,1,1.9,0,0,0,8
MTH,//210,20160813,1,7,6,8,,4,0,4,14,3,0,3,0,7,0,Claiming,6,0.5,6,5,dirt,4,HORATIO,CAPTAN BASSAM,AYALA ADDIEL J,1,1,121,114,2,0,-1.14,3,0,15,48.7,6,0,5,0,4,0,5,0,8,0,7,0,7,0,1,1,7,0,1,2.1,7,0,0,0,0,6
MTH,//112,20160813,1,1,3,1,,3,0,2,6,3,0,3,0,3,0,Claiming,6,0,43,3,dirt,1,GOODNEWSWITHATWIST,BISHOP FINLEY,LOPEZ PASCACIO,0,0,124,124,2,0,0,5,0,1,0.2,2,0,4,0,5,0,4,0,4,0,4,0,4,0,3,0,4,0,2,0,4,0,2.4,2.1,2.1,1
MTH,//120,20160813,1,5,4,6,,2,0,4,9,3,0,3,0,2,0,Claiming,6,0,22,3,dirt,3,SASSY DEFENDER,BERRIOS MANUEL,MAYSONETT F,1,1,124,124,2,0,-0.89,7,0,5,23.3,4,0,5,0,8,0,6,0,7,0,6,0,6,0,7,0,6,0,7,0,6,0,0,0,0,4
MTH,//3584,20160813,1,8,8,7,,1,0,4,13,3,0,3,0,6,0,Claiming,6,-2.5,14,6,dirt,2,DIVINE GLORY,FOGLIA ANTHONY M,KAY WINSTON R,0,0,119,117,8,0,3.66,8,0,30,36.1,8,0,5,0,7,0,8,0,2,0,8,0,8,0,8,0,8,0,8,0,8,0,0,0,0,7
MTH,//36,20160813,2,4,2,4,,6,10.3,3,5,3,0,4,0,5,0,Claiming,6,-2,28,6,dirt,6,TREE SHAKER,PERSAUD RANDI,MANGALEE N,0,0,118,117,2,0,-4.13,4,0,4,11.4,2,0,4,0,5,0,4,0,5,0,2,0,2,0,3,0,4,0,2,0,2,0,0,0,0,4
MTH,//48,20160813,2,6,4,6,,5,0,1,1,2,0,3,0,4,0,Claiming,6,0,118,6,dirt,5,DROSSELMAGIC,TAMMARO JOHN J III,MAYSONETT F,0,0,119,117,1,21.6,-6.12,2,0,10,45.1,4,0,3,0,2,0,6,0,4,0,2,0,4,0,6,0,5,0,5,0,4,0,0,0,0,6
MTH,//36,20160813,2,3,2,3,c,4,0,4,9,3,0,1,1.4,6,0,Claiming,6,1,15,3,dirt,4,INKY DINKY DO,LOCKHART ALAN,GALLARDO ANTONIO A,0,2,115,117,5,0,1.19,3,0,3,4.3,3,0,2,0,4,0,1,15.2,1,8.5,2,0,3,0,4,0,1,1.2,4,0,3,0,0,3.4,2.2,2
MTH,//6,20160813,2,1,1,1,,3,0,4,8,1,81,2,0,1,2.7,Claiming,6,0,22,1,dirt,3,TOWN POLICY,NAVARRO JORGE,FERRER J C,0,0,117,120,3,0,-2.02,1,36,1.5,0.7,1,12.3,1,58,3,0,2,0,2,0,1,9.5,1,6.4,2,0,2,0,3,0,1,9.7,3.4,2.4,2.1,1
MTH,//1080,20160813,2,2,6,2,,2,0,2,3,3,0,4,0,2,0,Claiming,6,-2,35,9,dirt,2,KRIS THE GREAT,O'CONNELL KATHLEEN,LOPEZ PASCACIO,2,0,122,121,4,0,-0.22,6,0,2.5,2.3,6,0,4,0,1,59.8,5,0,3,0,2,0,6,0,1,5.3,5,0,1,6.4,6,0,0,0,2.1,3
MTH,//300,20160813,2,5,5,5,,1,0,4,10,3,0,4,0,2,0,Claiming,6,-2.3,14,6,dirt,1,ONLY THE TRUTH,HOGAN WILLIAM J,KAY WINSTON R,0,0,116,110,6,0,-1.84,5,0,8,30,5,0,6,0,6,0,3,0,6,0,6,0,5,0,5,0,3,0,6,0,5,0,0,0,0,5
MTH,//1120,20160813,3,6,8,7,,8,0,4,14,5,0,2,0,8,0,Claiming,8,16.3,7,5,turf,8,HOT FEET,WHYLIE HEROLD O,SANCHEZ MYCHEL J,0,0,118,117,4,0,-0.5,5,0,12,36.1,8,0,2,0,4,0,6,0,7,0,6,0,6,0,7,0,6,0,5,0,6,0,0,0,0,5
MTH,//48,20160813,3,2,3,3,c,7,0,1,1,5,0,2,0,2,0,Claiming,8,-1.5,357,4,turf,7,VINCEREMOS,MCCASLIN JOHN,PEREZ IRVIN O,0,0,120,113,3,0,-7.24,1,58.1,3.5,3.4,3,0,3,0,4,0,1,1.9,5,0,1,1.1,1,3.5,2,0,1,0,5,0,1,3.5,0,4.6,3,2
MTH,//864,20160813,3,4,7,5,,6,26.5,4,7,5,0,2,0,3,0,Claiming,8,-0.5,29,6,turf,6,HOLDTHERIGHTCARDS,LEVINE BRUCE,GONZALES JONATHAN J,0,0,118,117,1,17.4,-3.68,2,0,5,10.6,6,0,1,10,4,0,5,0,6,0,7,0,6,0,3,0,6,0,5,0,7,0,0,0,0,8
MTH,//15,20160813,3,4,1,4,,5,0,2,9,3,0,6,0,7,0,Claiming,8,-0.5,21,3,turf,5,CELEBRITY WARRIOR,BERRIOS MANUEL,GARCIA WILMER A,0,0,121,120,5,0,1.59,7,0,5,3.5,1,0,6,0,3,0,7,0,3,0,3,0,2,0,5,0,3,0,2,0,2,0,0,0,0,4
MTH,//112,20160813,3,8,4,8,,4,0,4,13,5,0,2,0,6,0,Claiming,8,-0.3,12,1,turf,4,SAINT ROCH,ESTRADA EBERD,RIVERA EDWIN,0,1,120,115,8,0,8.1,8,0,20,56.1,7,0,7,0,4,0,8,0,2,0,8,0,8,0,8,0,6,0,4,0,8,0,0,0,0,6
MTH,//400,20160813,3,6,5,6,,3,0,3,6,4,0,8,0,1,2.3,Claiming,8,2,35,7,turf,3,GREED IS GOOD,CASH RUSSELL J,USKE S,0,0,120,120,2,0,-4.73,3,0,12,28,5,0,4,0,4,0,2,0,8,0,2,0,3,0,4,0,5,0,5,0,3,0,0,0,0,7
MTH,//30,20160813,3,3,2,2,,2,0,4,9,2,0,1,5.3,4,0,Claiming,8,-0.5,21,2,turf,2,TALENT SHOW,FRANGELLA JAMES JR,FERRER J C,0,0,121,120,5,0,1.59,4,0,4,2.5,1,0,5,0,1,76.5,2,0,1,19.9,3,0,4,0,5,0,3,0,3,0,4,0,7,3.8,2.6,1
MTH,//40,20160813,4,2,2,1,,8,26.5,3,12,3,0,3,0,1,1,Claiming,8,-1,6,8,dirt,1A,EXTRASEXXYEURODUDE,PENALOZA MIGUEL,RIVERA EDWIN,0,1,118,121,1,14.3,-3.26,1,31.5,2.5,1.1,1,4.7,3,0,8,0,2,0,7,0,3,0,1,1.2,6,0,8,0,8,0,1,0,0,0,0,4
MTH,//12,20160813,4,4,1,3,,7,0,3,6,3,0,6,0,7,0,Claiming,8,-0.5,14,2,dirt,7,KODIAK SYD,TAMMARO JOHN J III,JUAREZ NIK,0,0,121,119,5,0,2.36,7,0,3,2.7,2,0,1,5,2,0,4,0,2,0,4,0,2,0,4,0,5,0,2,0,3,0,0,4.6,2.4,2
MTH,//108,20160813,4,1,4,4,,6,0,3,11,3,0,3,0,6,0,Claiming,8,-0.5,8,4,dirt,6,MY SON ERNIE,SEREY MARIO JR,AYALA ADDIEL J,0,0,114,109,4,0,-1.02,2,0,2,3.9,2,0,2,0,1,18.6,3,0,3,0,5,0,4,0,5,0,6,0,3,0,5,0,9.8,5.2,2.6,1
MTH,//378,20160813,4,6,5,7,,5,0,1,1,3,0,6,0,4,0,Claiming,8,2,49,4,dirt,5,UNTAMED,THOMPSON J WILLARD,GONZALES JONATHAN J,0,0,124,119,5,0,2.66,8,0,5,18.2,6,0,7,0,7,0,6,0,4,0,1,0,4,0,2,0,2,0,5,0,4,0,0,0,0,7
MTH,//80,20160813,4,5,3,5,,4,0,2,2,3,0,6,0,3,0,Claiming,8,2,28,3,dirt,4,ONE FOR DON,MONGEON KATHY P,GALLARDO ANTONIO A,0,0,121,119,5,0,2.14,3,0,4,8.6,4,0,8,0,4,0,1,17.2,1,16.9,6,0,6,0,3,0,1,5.2,7,0,6,0,0,0,0,5
MTH,//2240,20160813,4,8,8,8,,3,0,3,5,1,34,2,0,8,0,Claiming,8,-0.3,15,5,dirt,3,LULU HAD A BABY,KOPAJ PAUL,FRAGOSO P,0,0,117,117,5,0,4.79,4,0,20,44.9,8,0,6,0,5,0,8,0,6,0,7,0,7,0,6,0,7,0,3,0,8,0,0,0,0,6
MTH,//672,20160813,4,7,7,6,,2,0,3,4,2,0,1,8.7,2,0,Claiming,8,-0.3,18,7,dirt,2,MIAMI MUSIC,BROWN HOWARD R JR,LOPEZ C C,0,1,120,119,2,0,-2.82,5,0,8,9.2,7,0,5,0,3,0,7,0,8,0,8,0,8,0,8,0,4,0,6,0,7,0,0,0,0,8
MTH,//480,20160813,4,2,6,1,,1,0,3,7,3,0,3,0,5,0,Claiming,8,0,13,7,dirt,1,FORT BOONESBOROUGH,PENALOZA MIGUEL,BOWMAN ADAM,0,0,124,117,3,0,-0.41,6,0,2.5,1.1,5,0,4,0,6,0,5,0,5,0,1,0,2,0,1,3.9,3,0,1,8.8,1,0,0,0,2.1,3
MTH,//12,20160813,5,1,2,2,c,10,6,5,6,3,0,2,0,2,0,Mdn_Claimer,8.5,0,34,5,turf,10,RUNAWAY SCARLETT,IBRAHIM EMRON,BOCACHICA O,0,2,118,119,1,0,-6.39,6,0,3.5,2.7,2,0,0,0,2,0,6,0,5,0,2,0,1,0,2,0,6,0,1,1.4,2,0,7.4,4.2,3.2,1
MTH,//2520,20160813,5,8,8,10,,9,0,6,7,3,0,6,0,8,0,Mdn_Claimer,8.5,0.5,29,10,turf,9,EYE CANDY,ORSENO JOSEPH F,WORRIE ANDRE SHIVNARINE,0,0,118,117,1,0,-0.87,9,0,12,64.7,7,0,0,0,5,0,7,0,9,0,8,0,8,0,8,0,4,0,5,0,8,0,0,0,0,10
MTH,//7000,20160813,5,5,10,3,,8,0,3,1,3,0,2,0,1,0,Mdn_Claimer,8.5,0.5,94,11,turf,8,THAT'S ANGELINA,RYAN DEREK S,FERRER J C,0,0,126,119,10,0,45.73,10,0,8,5.1,10,0,0,0,5,0,7,0,8,0,10,0,10,0,10,0,6,0,5,0,10,0,0,0,0,5
MTH,//180,20160813,5,4,4,5,,7,0,4,2,3,0,6,0,9,0,Mdn_Claimer,8.5,0.5,48,3,turf,7,ALEX'S PARTY,BROOME E THOMAS,COTTO P L JR,0,0,116,119,6,0,1.64,7,0,5,10.2,3,0,0,0,5,0,5,0,10,0,6,0,4,0,6,0,2,0,5,0,4,0,0,0,0,4
MTH,//120,20160813,5,3,3,4,,6,0,2,2,3,0,6,0,7,0,Mdn_Claimer,8.5,0.5,48,2,turf,6,STAR FLARE,MCBURNEY PATRICK B,FRAGOSO P,0,0,118,119,6,0,1.64,1,60.8,4.5,8.9,3,0,0,0,5,0,1,0,1,7.4,6,0,7,0,6,0,2,0,5,0,7,0,0,0,0,6
MTH,//420,20160813,5,8,6,8,,5,0,9,10,3,0,2,0,6,0,Mdn_Claimer,8.5,16.8,20,4,turf,5,AFRIKANA,ESTRADA EBERD,RIVERA EDWIN,0,0,132,117,4,0,-1.56,5,0,12,15.6,7,0,0,0,1,60.3,7,0,4,0,3,0,5,0,3,0,6,0,3,0,6,0,0,0,0,7
MTH,//8,20160813,5,2,1,1,,4,0,9,12,2,0,5,0,3,0,Mdn_Claimer,8.5,-0.5,12,3,turf,4,TEUFLES AND ROSES,O'CONNELL KATHLEEN,GALLARDO ANTONIO A,0,0,119,119,3,0,-2.88,2,0,4,1.9,1,17.9,0,0,5,0,1,0,2,0,1,6,1,0,1,6,6,0,5,0,1,1.9,0,3.4,2.8,2
MTH,//5184,20160813,5,10,9,9,,3,0,6,8,3,0,6,0,4,0,Mdn_Claimer,8.5,2.5,28,6,turf,3,SCARFIRE,SHAW TIM J,GONZALES JONATHAN J,0,0,119,117,5,0,1.94,8,0,20,57,9,0,0,0,5,0,7,0,7,0,9,0,9,0,9,0,6,0,5,0,9,0,0,0,15.8,3
MTH,//324,20160813,5,5,5,7,,2,0,8,10,1,55.6,1,1,10,0,Mdn_Claimer,8.5,14,20,3,turf,2,CONVERTIBLE,ORSENO JOSEPH F,GARCIA WILMER A,0,0,119,117,9,0,3.8,4,0,8,13.8,6,0,0,0,4,0,1,0,3,0,5,0,3,0,5,0,1,1.5,2,0,3,0,0,0,0,8
MTH,//750,20160813,5,5,7,6,,1,0,1,2,3,0,6,0,5,0,Mdn_Claimer,8.5,0.5,48,5,turf,1,SNOW,WARD DENNIS,USKE S,0,0,118,119,6,0,1.64,3,0,8,11.3,5,0,0,0,3,0,4,0,6,0,3,0,6,0,3,0,4,0,4,0,5,0,0,0,0,9
MTH,//16,20160813,6,3,3,3,,9,0,3,5,2,0,3,0,2,0,Claiming,5.5,-2.5,14,2,dirt,8,GARDEN GAMES,MARROTTA PATRICK,COTTO P L JR,1,0,121,121,2,0,2.31,3,0,5,4.2,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,3,0,0,5.2,0,2
MTH,//12,20160813,6,1,2,1,,5,0,1,1,1,100,1,1,3,0,Claiming,5.5,-0.5,27,1,dirt,5,SANTIN'S ANNA,ORSENO JOSEPH F,GARCIA WILMER A,1,1,121,124,2,0,2.54,2,0,2.5,0.6,1,18.1,1,67.5,2,0,2,0,2,0,1,6,3,0,3,0,1,6,3,0,2,0,0,0,0,3
MTH,//8,20160813,7,1,1,1,,9,0,5,3,2,0,4,0,4,0,Allowance,8,-0.5,22,2,turf,9,GEORGE CROSS,SACCO GREGORY D,JUAREZ NIK,0,0,120,120,1,0,-0.49,2,0,3,1.2,2,0,5,0,4,0,1,19.7,1,1.4,1,1.1,2,0,2,0,1,5.7,1,6.9,1,0.6,4.4,2.6,2.1,1
MTH,//28,20160813,7,3,3,3,,8,0,1,1,1,90.5,1,4.3,6,0,Allowance,8,2,42,1,turf,8,MR. SPACEMAN,SERVIS JASON,GALLARDO ANTONIO A,1,1,121,120,5,0,7.53,1,9.3,6,5.3,1,2.4,2,0,5,0,2,0,3,0,3,0,6,0,3,0,4,0,4,0,5,0,0,0,0,7
MTH,//588,20160813,7,7,7,7,,7,0,5,10,4,0,6,0,3,0,Allowance,8,-0.5,14,2,turf,7,ROCKAWAY CREEK,HUSTON RORY K,MANGALEE N,0,0,121,120,7,0,6.89,7,0,20,64.6,7,0,7,0,3,0,6,0,2,0,7,0,7,0,7,0,7,0,6,0,7,0,0,0,0,4
MTH,//320,20160813,8,8,5,8,,10,0,2,1,4,0,3,0,6,0,Allowance,5.5,-0.5,27,6,dirt,10,KID GALLAGHER,MILIAN CARLOS J,RIVERA EDWIN,2,0,120,120,1,0,-0.21,5,0,20,79.6,8,0,4,0,4,0,1,0,2,0,8,0,5,0,8,0,8,0,7,0,8,0,0,0,0,6
MTH,//1008,20160813,8,5,7,6,,9,0,2,10,4,0,6,0,5,0,Allowance,5.5,-2.8,7,4,dirt,9,BEYOND CITY LIMITS,ALEXANDER BRUCE F,FERRER J C,0,0,120,120,1,0,1.61,6,0,8,18.4,6,0,3,0,6,0,5,0,8,0,6,0,7,0,2,0,5,0,4,0,6,0,0,0,0,7
MTH,//480,20160813,8,4,6,2,,8,0,2,3,3,0,5,0,1,0,Allowance,5.5,-0.5,21,2,dirt,8,P J'S BAD BOY,SACCO GREGORY D,LOPEZ PASCACIO,0,0,120,120,8,0,4.55,8,0,5,3.4,5,0,7,0,7,0,6,0,3,0,3,0,3,0,4,0,2,0,6,0,4,0,0,0,0,4
MTH,//24,20160813,8,5,2,3,,6,0,2,6,4,0,3,0,3,0,Allowance,5.5,0,13,1,dirt,6,WILD STREET,HAWTHORNE BOBBI ANNE,PENNINGTON F,1,1,120,120,5,0,0.7,2,0,8,3.8,1,0,1,0,1,19,4,0,6,0,1,0,6,0,1,1.1,7,0,1,2.3,3,0,0,0,0,5
MTH,//1080,20160813,8,7,8,7,,5,0,1,4,4,0,6,0,8,0,Allowance,5.5,0.5,15,4,dirt,5,BILLY LION HEART,MULLIN MICHAEL S,COTTO P L JR,0,0,118,114,6,0,4.03,3,0,12,29.3,6,0,1,0,8,0,7,0,7,0,7,0,8,0,7,0,6,0,8,0,7,0,0,0,0,8
MTH,//630,20160813,9,4,7,4,,8,0,1,3,1,58,1,15.3,1,12.7,Non-Graded_Stk,5.5,-1.5,35,7,turf,8,ZANDAR,MORLEY THOMAS,LEBRON VICTOR,0,0,120,117,2,0,-0.88,3,0,6,9.6,5,0,7,0,7,0,7,0,5,0,4,0,3,0,4,0,4,0,7,0,3,0,0,0,0,4
MTH,//16,20160813,9,1,3,1,,7,0,3,3,3,0,3,0,3,0,Non-Graded_Stk,5.5,0.5,35,4,turf,7,RUN FOR LOGISTICS,PLESA EDWARD JR,LOPEZ PASCACIO,0,1,119,117,1,52,-7.2,4,0,2,1.6,1,2.2,6,0,2,0,4,0,3,0,1,1.1,1,2.2,3,0,2,0,3,0,1,1.1,0,0,2.2,3
MTH,//12,20160813,9,6,2,5,,5,0,3,1,5,0,4,0,7,0,Non-Graded_Stk,5.5,0.5,47,1,turf,5,BLACK JET,SEREY MARIO JR,SANCHEZ MYCHEL J,0,0,124,119,6,0,2.32,5,0,12,12.1,2,0,1,30.9,3,0,3,0,1,2.8,3,0,4,0,6,0,4,0,5,0,4,0,0,0,0,6
MTH,//320,20160813,9,4,5,6,,4,0,5,6,4,0,2,0,6,0,Non-Graded_Stk,5.5,0,27,4,turf,4,BOLD THUNDER,FARRO PATRICIA,ESQUIVEL EMMANUEL,0,0,120,117,4,0,-0.75,6,0,6,12.8,4,0,5,0,5,0,6,0,7,0,6,0,4,0,1,10.5,4,0,1,11.4,5,0,0,0,0,5
MTH,//588,20160813,9,3,6,3,,3,71.4,2,5,2,0,6,0,2,0,Non-Graded_Stk,5.5,0,34,5,turf,3,JOE FRANKLIN,NAVARRO JORGE,FERRER J C,0,0,117,117,3,0,-1.85,1,7.6,4,3.2,7,0,2,0,6,0,2,0,6,0,5,0,7,0,2,0,1,2.2,2,0,7,0,0,0,0,7
MTH,//12,20160813,10,2,1,2,,8,0,4,12,2,0,2,0,2,0,Mdn_Claimer,5.5,0,17,2,dirt,8,MY AUNT LILLY,MARTINEZ ALEXANDER,AROSEMENA JUAN CARLOS,0,1,116,117,6,0,-1.02,3,0,3,2.5,1,10.3,0,0,2,0,3,0,2,0,1,7.4,1,0,1,8.7,6,0,1,11.6,1,7.6,0,0,0,6
MTH,//980,20160813,10,7,7,7,,7,0,4,11,2,0,2,0,5,0,Mdn_Claimer,5.5,11,20,6,dirt,7,SERMONETTA,PIMENTAL JOHN I,COTTO P L JR,0,1,122,122,4,0,-1.18,7,0,20,64.5,7,0,0,0,5,0,6,0,7,0,7,0,7,0,4,0,5,0,5,0,7,0,0,0,17.6,3
MTH,//420,20160813,10,5,6,6,,6,0,2,1,2,0,2,0,3,0,Mdn_Claimer,5.5,-2,622,10,dirt,6,DOUBLE PORTION,LOPEZ BRAULIO JR,BOCACHICA O,2,2,123,124,7,0,-2.14,5,0,6,29,5,0,0,0,6,0,4,0,3,0,4,0,4,0,4,0,6,0,6,0,5,0,0,0,0,7
MTH,//90,20160813,10,3,3,4,,5,19.8,4,13,2,0,6,0,6,0,Mdn_Claimer,5.5,-0.5,14,7,dirt,5,SAMMI'S VALENTINE,PERKINS BEN JR,USKE S,0,1,117,119,1,46.7,-6.79,4,0,3.5,3.7,3,0,0,0,4,0,5,0,4,0,5,0,5,0,6,0,3,0,4,0,4,0,0,4.4,3.4,2
MTH,//432,20160812,1,6,6,4,,2,0,1,1,3,0,3,0,6,0,Mdn_Claimer,8,2,27,7,dirt,2,PHOENIX RISING,TAMMARO JOHN J III,MAYSONETT F,0,2,119,119,2,0,-1.02,1,6.7,30,17.2,6,0,0,0,2,0,4,0,6,0,6,0,6,0,2,0,2,0,2,0,6,0,0,8.8,3.6,2
MTH,//24,20160812,1,4,2,5,,1,0,4,6,4,0,5,0,1,1.3,Mdn_Claimer,8,-0.3,19,2,dirt,1,ZINGARELLA,MCCOOEY THOMAS S JR,COTTO P L JR,0,0,119,117,6,0,1.08,6,0,6,25,3,0,0,0,2,0,3,0,2,0,4,0,5,0,4,0,4,0,2,0,5,0,0,0,0,6
MTH,//540,20160814,1,5,6,5,,7,0,3,7,3,0,1,0,3,0,Mdn_Claimer,6,-2.5,28,7,dirt,7,JOHNNY CASH,CALVO ROBERTO,COTTO P L JR,0,0,123,122,5,0,-1.43,4,0,15,25.3,6,0,0,0,3,0,2,0,4,0,4,0,6,0,4,0,4,0,3,0,5,0,0,0,4.8,3
MTH,//36,20160814,1,1,3,1,,6,0,3,10,2,0,4,0,4,0,Mdn_Claimer,6,0.5,15,2,dirt,6,URBAN BURN,SACCO GREGORY D,LOPEZ PASCACIO,0,0,119,119,6,0,-1.23,2,0,1.8,1.5,2,0,0,0,2,0,1,34,1,6.3,3,0,3,0,3,0,1,17.9,2,0,3,0,5,3.2,2.2,1
MTH,//300,20160814,1,6,5,6,,5,0,3,9,3,0,5,0,5,0,Mdn_Claimer,6,0.5,22,8,dirt,5,TALINSKY,CAPTAN BASSAM,AYALA ADDIEL J,0,0,122,112,3,0,-4.12,5,0,20,93.1,5,0,0,0,4,0,4,0,6,0,6,0,5,0,4,0,3,0,3,0,5,0,0,0,0,6
MTH,//24,20160814,2,2,2,2,,5,0,1,4,2,0,2,0,2,0,Allowance,6,0,43,3,dirt,5,HE'S COTTON,BROOME E THOMAS,GALLARDO ANTONIO A,0,0,118,118,3,0,0.47,5,0,2,1.3,2,0,3,0,4,0,2,0,2,0,3,0,1,2.4,3,0,1,1.1,2,0,1,3.9,4.6,3.2,2.1,1
MTH,//40,20160814,2,1,3,1,,4,0,3,10,1,50,1,1,1,0.5,Allowance,6,0,21,3,dirt,4,PERCOLATOR,SERVIS JOHN C,LOPEZ PASCACIO,0,1,116,118,2,0,1.16,3,0,1.8,1.2,1,1.1,4,0,3,0,3,0,4,0,2,0,4,0,4,0,3,0,1,1.1,3,0,0,0,2.2,3
MTH,//6,20160814,2,3,1,3,,3,0,4,9,4,0,5,0,4,0,Allowance,6,0.5,22,2,dirt,3,LITTLE CHERIE,DIMAURO STEPHEN L,COTTO P L JR,0,0,118,113,3,0,-0.7,2,0,3,5,3,0,2,0,2,0,1,13,1,12.8,4,0,2,0,5,0,2,0,3,0,2,0,0,0,0,4
MTH,//125,20160814,2,4,4,4,,2,0,2,2,2,0,4,0,5,0,Allowance,6,-2.5,56,7,dirt,2,MEMORIES OF WINTER,MARGOTTA ANTHONY JR,JUAREZ NIK,0,0,116,118,1,66,-7.9,1,6.7,4,10,5,0,1,6.1,1,3.2,4,0,5,0,5,0,5,0,1,0,4,0,4,0,5,0,0,6.6,3.6,2
MTH,//192,20160814,2,5,5,5,,1,72.7,4,11,4,0,3,0,3,0,Allowance,6,-2.3,18,6,dirt,1,ISOFASS,ABBOTT FRANCIS,RIVERA EDWIN,1,0,117,118,5,0,0.67,4,0,6,13.6,4,0,4,0,5,0,5,0,3,0,1,4.3,3,0,1,0,5,0,5,0,4,0,0,0,0,5
MTH,//350,20160814,3,5,5,2,c,11,0,6,6,5,0,8,0,3,0,Claiming,8.5,0,23,4,turf,11,SHADES OF GREY,THOMPSON J WILLARD,LEBRON VICTOR,0,0,117,117,4,0,0.61,8,0,6,5,2,0,4,0,7,0,9,0,5,0,2,0,2,0,3,0,2,0,2,0,1,0.6,0,0,0,9
MTH,//30,20160814,3,3,2,5,,10,0,6,6,3,0,7,0,7,0,Claiming,8.5,0,23,3,turf,10,GOING BOLD,HILLS TIMOTHY A,JUAREZ NIK,0,0,115,115,4,0,0.61,6,0,5,9.7,2,0,5,0,4,0,4,0,2,0,5,0,1,1.3,6,0,2,0,2,0,4,0,0,0,0,6
MTH,//875,20160814,3,8,7,10,,9,0,6,6,5,0,3,0,4,0,Claiming,8.5,0,23,5,turf,9,MY ONE AND ONLY,SALEEM GORDON,USKE S,1,0,118,118,4,0,0.61,11,0,12,37.8,5,0,11,0,6,0,8,0,11,0,4,0,5,0,1,4.7,1,8.1,1,8.1,5,0,0,0,0,5
MTH,//275,20160814,3,6,4,7,,8,0,3,5,1,75,1,26.4,6,0,Claiming,8.5,0,28,1,turf,8,DANCE N DENAE,DIMAURO STEPHEN L,FERRER J C,1,0,117,116,11,0,2.14,3,0,10,21.6,5,0,1,8.3,2,0,2,0,4,0,8,0,7,0,10,0,6,0,7,0,7,0,0,0,0,8
MTH,//1200,20160814,3,2,9,4,,7,0,6,6,5,0,3,0,1,1.5,Claiming,8.5,0.5,23,9,turf,7,COSMOPOLITAN GIRL,MCMAHON HUGH I,PENNINGTON F,0,0,119,117,3,0,-2.25,9,0,4,7.8,10,0,7,0,10,0,9,0,8,0,2,0,4,0,3,0,9,0,10,0,2,0,0,0,0,4
MTH,//3520,20160814,3,11,10,11,,6,0,1,3,5,0,3,0,11,0,Claiming,8.5,0,44,9,turf,6,LILIES AND ROSES,O'CONNELL KATHLEEN,COTTO P L JR,0,0,121,118,4,0,0.21,10,0,20,59.6,11,0,9,0,8,0,11,0,9,0,10,0,10,0,8,0,8,0,9,0,11,0,0,0,0,11
MTH,//6,20160814,3,1,1,1,,5,15.8,1,2,5,0,8,0,8,0,Claiming,8.5,0.5,45,3,turf,5,LEGEND OF LORELEI,GARGAN DANNY,LOPEZ PASCACIO,0,1,118,117,1,23.1,-2.33,1,40.3,3.5,0.9,1,3.7,3,0,1,81.9,1,14.9,1,16,1,1.2,2,0,2,0,9,0,5,0,2,0,3.8,3,2.8,1
MTH,//180,20160814,3,3,3,3,,4,0,6,6,2,0,2,0,2,0,Claiming,8.5,0,23,2,turf,4,BRIANNA'S BUCKET,BROOME E THOMAS,GALLARDO ANTONIO A,1,1,117,117,4,0,0.61,4,0,5,7.7,2,0,8,0,5,0,3,0,3,0,5,0,9,0,5,0,2,0,2,0,9,0,0,0,3.8,3
MTH,//4455,20160814,3,9,11,8,,3,0,3,6,5,0,8,0,9,0,Claiming,8.5,0,23,7,turf,3,GOLDEN EARRINGS,MCBURNEY PATRICK B,FRAGOSO P,0,1,120,120,4,0,0.61,5,0,15,34.1,9,0,9,0,9,0,7,0,10,0,11,0,11,0,8,0,7,0,8,0,10,0,0,22.2,11.2,2
MTH,//350,20160814,3,9,5,6,,2,0,3,6,5,0,8,0,4,0,Claiming,8.5,2.5,23,4,turf,2,NELLIE MAC,CIBELLI JANE,GONZALES JONATHAN J,0,0,119,117,2,0,-2.33,2,0,15,16.3,7,0,2,0,11,0,6,0,7,0,5,0,8,0,6,0,9,0,11,0,6,0,0,0,0,10
